state,regional_division,article_title,revision_id,article_quality,population
utah,Mountain,"Holladay, Utah",1167467339,C,3380800.0
utah,Mountain,"Honeyville, Utah",1165750331,C,3380800.0
utah,Mountain,"Hooper, Utah",1165750354,C,3380800.0
utah,Mountain,"Howell, Utah",1166181451,GA,3380800.0
utah,Mountain,"Huntington, Utah",1165750647,GA,3380800.0
utah,Mountain,"Huntsville, Utah",1166181573,GA,3380800.0
utah,Mountain,"Hurricane, Utah",1176585161,C,3380800.0
utah,Mountain,"Hyde Park, Utah",1170414337,GA,3380800.0
utah,Mountain,"Hyrum, Utah",1165750739,GA,3380800.0
utah,Mountain,"Independence, Utah",1114997037,GA,3380800.0
utah,Mountain,"Interlaken, Utah",1166181709,Start,3380800.0
utah,Mountain,"Ivins, Utah",1169196730,GA,3380800.0
utah,Mountain,"Joseph, Utah",1124725911,C,3380800.0
utah,Mountain,"Junction, Utah",1166182123,C,3380800.0
utah,Mountain,"Kamas, Utah",1175649626,C,3380800.0
utah,Mountain,"Kanab, Utah",1176782153,GA,3380800.0
utah,Mountain,"Kanarraville, Utah",1166182136,C,3380800.0
utah,Mountain,"Kanosh, Utah",1171595155,C,3380800.0
utah,Mountain,"Kaysville, Utah",1167000146,C,3380800.0
utah,Mountain,"Kearns, Utah",1177407421,C,3380800.0
utah,Mountain,"Kingston, Utah",1166182467,C,3380800.0
utah,Mountain,"Koosharem, Utah",1169183175,C,3380800.0
utah,Mountain,"La Verkin, Utah",1168688770,C,3380800.0
utah,Mountain,"Laketown, Utah",1166205380,C,3380800.0
utah,Mountain,"Lake Point, Utah",1165752758,GA,3380800.0
utah,Mountain,"Layton, Utah",1177412783,C,3380800.0
utah,Mountain,"Leamington, Utah",1166205652,C,3380800.0
utah,Mountain,"Leeds, Utah",1166205721,C,3380800.0
utah,Mountain,"Lehi, Utah",1179857600,GA,3380800.0
utah,Mountain,"Levan, Utah",1175499404,GA,3380800.0
utah,Mountain,"Lewiston, Utah",1166425539,C,3380800.0
utah,Mountain,"Lindon, Utah",1176730916,C,3380800.0
utah,Mountain,"Loa, Utah",1166206207,C,3380800.0
utah,Mountain,"Logan, Utah",1177423799,C,3380800.0
utah,Mountain,"Lyman, Utah",1166206533,C,3380800.0
utah,Mountain,"Lynndyl, Utah",1166206570,C,3380800.0
utah,Mountain,"Magna, Utah",1178318750,C,3380800.0
utah,Mountain,"Manila, Utah",1171766460,GA,3380800.0
utah,Mountain,"Manti, Utah",1165892052,C,3380800.0
utah,Mountain,"Mantua, Utah",1177406760,GA,3380800.0
utah,Mountain,"Mapleton, Utah",1178698210,C,3380800.0
utah,Mountain,"Marriott-Slaterville, Utah",1165892412,C,3380800.0
utah,Mountain,"Marysvale, Utah",1166207150,C,3380800.0
utah,Mountain,"Mayfield, Utah",1166207247,C,3380800.0
utah,Mountain,"Meadow, Utah",1166207388,C,3380800.0
utah,Mountain,"Mendon, Utah",1165893162,C,3380800.0
utah,Mountain,"Midvale, Utah",1169979573,C,3380800.0
utah,Mountain,"Midway, Utah",1169595311,C,3380800.0
utah,Mountain,"Milford, Utah",1174324010,GA,3380800.0
utah,Mountain,"Millcreek, Utah",1177241723,C,3380800.0
utah,Mountain,"Millville, Utah",1165893551,C,3380800.0
utah,Mountain,"Minersville, Utah",1166208052,C,3380800.0
utah,Mountain,"Moab, Utah",1179819234,C,3380800.0
utah,Mountain,"Mona, Utah",1165893894,GA,3380800.0
utah,Mountain,"Monroe, Utah",1165893975,GA,3380800.0
utah,Mountain,"Monticello, Utah",1176596134,B,3380800.0
utah,Mountain,"Morgan, Utah",1165894278,C,3380800.0
utah,Mountain,"Moroni, Utah",1165894338,C,3380800.0
utah,Mountain,"Mount Pleasant, Utah",1180171638,C,3380800.0
utah,Mountain,"Murray, Utah",1172894633,B,3380800.0
utah,Mountain,"Myton, Utah",1165894862,C,3380800.0
utah,Mountain,"Naples, Utah",1165894883,C,3380800.0
utah,Mountain,"Nephi, Utah",1176805999,C,3380800.0
utah,Mountain,"New Harmony, Utah",1166209135,GA,3380800.0
utah,Mountain,"Newton, Utah",1179120126,C,3380800.0
utah,Mountain,"Nibley, Utah",1165895538,GA,3380800.0
utah,Mountain,"North Logan, Utah",1177444174,C,3380800.0
utah,Mountain,"North Ogden, Utah",1177280396,GA,3380800.0
utah,Mountain,"North Salt Lake, Utah",1165895902,Start,3380800.0
utah,Mountain,"Oak City, Utah",1166209928,C,3380800.0
utah,Mountain,"Oakley, Utah",1176699848,GA,3380800.0
utah,Mountain,"Ogden, Utah",1180054755,GA,3380800.0
utah,Mountain,"Orangeville, Utah",1165896712,C,3380800.0
utah,Mountain,"Orderville, Utah",1166210570,GA,3380800.0
utah,Mountain,"Orem, Utah",1180096618,C,3380800.0
utah,Mountain,"Panguitch, Utah",1167478450,GA,3380800.0
utah,Mountain,"Paradise, Utah",1174439610,Start,3380800.0
utah,Mountain,"Paragonah, Utah",1166210937,C,3380800.0
utah,Mountain,"Park City, Utah",1179872578,C,3380800.0
utah,Mountain,"Parowan, Utah",1173633033,C,3380800.0
utah,Mountain,"Payson, Utah",1149783961,C,3380800.0
utah,Mountain,"Perry, Utah",1165897620,GA,3380800.0
utah,Mountain,"Plain City, Utah",1165898016,C,3380800.0
utah,Mountain,"Pleasant Grove, Utah",1166415125,GA,3380800.0
utah,Mountain,"Pleasant View, Utah",1165898187,C,3380800.0
utah,Mountain,"Plymouth, Utah",1166229133,Start,3380800.0
utah,Mountain,"Portage, Utah",1166229261,C,3380800.0
utah,Mountain,"Price, Utah",1179127874,C,3380800.0
utah,Mountain,"Providence, Utah",1170413074,C,3380800.0
utah,Mountain,"Provo, Utah",1179091219,B,3380800.0
utah,Mountain,"Randolph, Utah",1166229587,GA,3380800.0
utah,Mountain,"Redmond, Utah",1166229695,C,3380800.0
utah,Mountain,"Richfield, Utah",1165899601,GA,3380800.0
utah,Mountain,"Richmond, Utah",1177316395,GA,3380800.0
utah,Mountain,"Riverdale, Utah",1165899852,C,3380800.0
utah,Mountain,"River Heights, Utah",1165899834,C,3380800.0
utah,Mountain,"Riverton, Utah",1172611840,C,3380800.0
utah,Mountain,"Rockville, Utah",1168417783,C,3380800.0
utah,Mountain,"Rocky Ridge, Utah",1166230172,GA,3380800.0
utah,Mountain,"Roosevelt, Utah",1165900193,C,3380800.0
utah,Mountain,"Roy, Utah",1167293498,GA,3380800.0
utah,Mountain,"Rush Valley, Utah",1170780584,C,3380800.0
utah,Mountain,"St. George, Utah",1179664802,B,3380800.0
utah,Mountain,"Salem, Utah",1134037776,C,3380800.0
utah,Mountain,"Salina, Utah",1165900643,GA,3380800.0
utah,Mountain,Salt Lake City,1180303893,GA,3380800.0
utah,Mountain,"Sandy, Utah",1179977204,B,3380800.0
utah,Mountain,"Santa Clara, Utah",1178720374,C,3380800.0
utah,Mountain,"Santaquin, Utah",1165900876,C,3380800.0
utah,Mountain,"Saratoga Springs, Utah",1177333574,C,3380800.0
utah,Mountain,"Scipio, Utah",1153583165,GA,3380800.0
utah,Mountain,"Scofield, Utah",1173882973,C,3380800.0
utah,Mountain,"Sigurd, Utah",1166231323,C,3380800.0
utah,Mountain,"Smithfield, Utah",1167775192,C,3380800.0
utah,Mountain,"Snowville, Utah",1166231505,C,3380800.0
utah,Mountain,"South Jordan, Utah",1165902249,GA,3380800.0
utah,Mountain,"South Ogden, Utah",1165902255,C,3380800.0
utah,Mountain,"South Salt Lake, Utah",1179141452,GA,3380800.0
utah,Mountain,"South Weber, Utah",1165902317,C,3380800.0
utah,Mountain,"Spanish Fork, Utah",1173187209,C,3380800.0
utah,Mountain,"Spring City, Utah",1165902669,C,3380800.0
utah,Mountain,"Springdale, Utah",1166330011,GA,3380800.0
utah,Mountain,"Springville, Utah",1171312068,C,3380800.0
utah,Mountain,"Sterling, Utah",1166330452,C,3380800.0
utah,Mountain,"Stockton, Utah",1114997764,C,3380800.0
utah,Mountain,"Sunset, Utah",1165903489,C,3380800.0
utah,Mountain,"Syracuse, Utah",1165903603,C,3380800.0
utah,Mountain,"Tabiona, Utah",1179370881,C,3380800.0
utah,Mountain,"Taylorsville, Utah",1165903772,C,3380800.0
utah,Mountain,"Tooele, Utah",1165904661,GA,3380800.0
utah,Mountain,"Toquerville, Utah",1165904704,C,3380800.0
utah,Mountain,"Torrey, Utah",1166331492,C,3380800.0
utah,Mountain,"Tremonton, Utah",1177691846,GA,3380800.0
utah,Mountain,"Trenton, Utah",1166426263,C,3380800.0
utah,Mountain,"Tropic, Utah",1166331654,C,3380800.0
utah,Mountain,"Uintah, Utah",1165905105,C,3380800.0
utah,Mountain,"Vernal, Utah",1173075178,GA,3380800.0
utah,Mountain,"Vernon, Utah",1166332136,C,3380800.0
utah,Mountain,"Vineyard, Utah",1177774712,C,3380800.0
utah,Mountain,"Virgin, Utah",1117019161,C,3380800.0
utah,Mountain,"Wales, Utah",1166332395,C,3380800.0
utah,Mountain,"Wallsburg, Utah",1177441568,C,3380800.0
utah,Mountain,"Washington, Utah",1178721191,C,3380800.0
utah,Mountain,"Washington Terrace, Utah",1165906706,C,3380800.0
utah,Mountain,"Wellington, Utah",1165907032,C,3380800.0
utah,Mountain,"Wellsville, Utah",1165907060,C,3380800.0
utah,Mountain,"Wendover, Utah",1166639898,C,3380800.0
utah,Mountain,"West Bountiful, Utah",1165907097,C,3380800.0
utah,Mountain,"West Haven, Utah",1165907161,C,3380800.0
utah,Mountain,"West Jordan, Utah",1177410703,C,3380800.0
utah,Mountain,"West Point, Utah",1177885170,C,3380800.0
utah,Mountain,"West Valley City, Utah",1179881804,C,3380800.0
utah,Mountain,"White City, Utah",1165388779,Start,3380800.0
utah,Mountain,"Willard, Utah",1179974992,GA,3380800.0
utah,Mountain,"Woodland Hills, Utah",1177238444,C,3380800.0
utah,Mountain,"Woodruff, Utah",1149540487,C,3380800.0
utah,Mountain,"Woods Cross, Utah",1165908405,GA,3380800.0
vermont,New England,"Addison, Vermont",1165909424,C,647064.0
vermont,New England,"Albany, Vermont",1165909582,C,647064.0
vermont,New England,"Alburgh, Vermont",61977097,Stub,647064.0
vermont,New England,"Andover, Vermont",1165909997,Start,647064.0
vermont,New England,"Arlington, Vermont",1166014512,C,647064.0
vermont,New England,"Athens, Vermont",1176661556,C,647064.0
vermont,New England,"Averill, Vermont",1174699634,C,647064.0
vermont,New England,"Averys Gore, Vermont",1094879838,Start,647064.0
vermont,New England,"Bakersfield, Vermont",1166014958,GA,647064.0
vermont,New England,"Baltimore, Vermont",1166014980,Start,647064.0
vermont,New England,"Barnard, Vermont",1166015032,GA,647064.0
vermont,New England,"Barnet, Vermont",1166015042,C,647064.0
vermont,New England,"Barre (town), Vermont",1174140942,C,647064.0
vermont,New England,"Barton, Vermont",1175907669,GA,647064.0
vermont,New England,"Belvidere, Vermont",1166015378,C,647064.0
vermont,New England,"Bennington, Vermont",1167720417,B,647064.0
vermont,New England,"Benson, Vermont",1170713132,C,647064.0
vermont,New England,"Berkshire, Vermont",1166015470,C,647064.0
vermont,New England,"Berlin, Vermont",1177991850,C,647064.0
vermont,New England,"Bethel, Vermont",1166015587,C,647064.0
vermont,New England,"Bloomfield, Vermont",1174700632,C,647064.0
vermont,New England,"Bolton, Vermont",1166015976,C,647064.0
vermont,New England,"Bradford, Vermont",1167283998,C,647064.0
vermont,New England,"Braintree, Vermont",1166016160,C,647064.0
vermont,New England,"Brandon, Vermont",1166016181,C,647064.0
vermont,New England,"Brattleboro, Vermont",1179468040,B,647064.0
vermont,New England,"Bridgewater, Vermont",1166016274,Start,647064.0
vermont,New England,"Bridport, Vermont",1166016286,C,647064.0
vermont,New England,"Brighton, Vermont",1174700750,C,647064.0
vermont,New England,"Bristol, Vermont",1170012515,C,647064.0
vermont,New England,"Brookfield, Vermont",1166016424,C,647064.0
vermont,New England,"Brookline, Vermont",1166016440,Start,647064.0
vermont,New England,"Brownington, Vermont",1166016530,C,647064.0
vermont,New England,"Brunswick, Vermont",1174700863,Start,647064.0
vermont,New England,"Buels Gore, Vermont",1062024182,C,647064.0
vermont,New England,"Burke, Vermont",1167304679,C,647064.0
vermont,New England,"Cabot, Vermont",1166016959,C,647064.0
vermont,New England,"Calais, Vermont",1166016990,C,647064.0
vermont,New England,"Cambridge, Vermont",1166017044,C,647064.0
vermont,New England,"Canaan, Vermont",1174700969,C,647064.0
vermont,New England,"Castleton, Vermont",1176407791,C,647064.0
vermont,New England,"Cavendish, Vermont",1166017469,C,647064.0
vermont,New England,"Charleston, Vermont",1166017649,GA,647064.0
vermont,New England,"Charlotte, Vermont",1166017676,C,647064.0
vermont,New England,"Chelsea, Vermont",1166017733,C,647064.0
vermont,New England,"Chester, Vermont",1173864767,GA,647064.0
vermont,New England,"Chittenden, Vermont",1175295438,C,647064.0
vermont,New England,"Clarendon, Vermont",1166018021,C,647064.0
vermont,New England,"Colchester, Vermont",1166018382,C,647064.0
vermont,New England,"Concord, Vermont",1174702280,C,647064.0
vermont,New England,"Corinth, Vermont",1166018832,C,647064.0
vermont,New England,"Cornwall, Vermont",1179209535,C,647064.0
vermont,New England,"Coventry, Vermont",1169200251,C,647064.0
vermont,New England,"Craftsbury, Vermont",1177533112,C,647064.0
vermont,New England,"Danby, Vermont",1166066344,GA,647064.0
vermont,New England,"Danville, Vermont",1176940240,GA,647064.0
vermont,New England,"Derby, Vermont",1178734460,C,647064.0
vermont,New England,"Dorset, Vermont",1166067008,C,647064.0
vermont,New England,"Dover, Vermont",1166067053,C,647064.0
vermont,New England,"Dummerston, Vermont",1145714401,C,647064.0
vermont,New England,"Duxbury, Vermont",1166067180,Start,647064.0
vermont,New England,"East Haven, Vermont",1174702703,C,647064.0
vermont,New England,"East Montpelier, Vermont",1166067266,C,647064.0
vermont,New England,"Eden, Vermont",1166067457,C,647064.0
vermont,New England,"Elmore, Vermont",1166067660,C,647064.0
vermont,New England,"Enosburgh, Vermont",1166067735,C,647064.0
vermont,New England,"Essex, Vermont",1178221731,C,647064.0
vermont,New England,"Fair Haven, Vermont",1166067967,C,647064.0
vermont,New England,"Fairfax, Vermont",1083808845,C,647064.0
vermont,New England,"Fairfield, Vermont",1177213596,C,647064.0
vermont,New England,"Fairlee, Vermont",1166068000,GA,647064.0
vermont,New England,"Fayston, Vermont",1166068219,C,647064.0
vermont,New England,"Ferdinand, Vermont",1174702946,Start,647064.0
vermont,New England,"Ferrisburgh, Vermont",1166068262,C,647064.0
vermont,New England,"Fletcher, Vermont",1169119790,C,647064.0
vermont,New England,"Franklin, Vermont",1099633654,C,647064.0
vermont,New England,"Georgia, Vermont",1166069205,C,647064.0
vermont,New England,"Glastenbury, Vermont",1167021192,C,647064.0
vermont,New England,"Glover, Vermont",1169244409,GA,647064.0
vermont,New England,"Goshen, Vermont",1166069620,C,647064.0
vermont,New England,"Grafton, Vermont",1166150794,C,647064.0
vermont,New England,"Granby, Vermont",1174705268,Start,647064.0
vermont,New England,"Grand Isle, Vermont",1119356902,C,647064.0
vermont,New England,"Granville, Vermont",1166069762,C,647064.0
vermont,New England,"Greensboro, Vermont",1169757187,GA,647064.0
vermont,New England,"Groton, Vermont",1166180139,C,647064.0
vermont,New England,"Guildhall, Vermont",1174706366,C,647064.0
vermont,New England,"Guilford, Vermont",1160860128,C,647064.0
vermont,New England,"Halifax, Vermont",1169093804,C,647064.0
vermont,New England,"Hancock, Vermont",1166180413,C,647064.0
vermont,New England,"Hardwick, Vermont",1166180478,C,647064.0
vermont,New England,"Hartford, Vermont",1166180615,C,647064.0
vermont,New England,"Hartland, Vermont",1166180628,C,647064.0
vermont,New England,"Highgate, Vermont",1166180988,C,647064.0
vermont,New England,"Hinesburg, Vermont",1170011943,C,647064.0
vermont,New England,"Holland, Vermont",1166181239,C,647064.0
vermont,New England,"Hubbardton, Vermont",1166181476,Start,647064.0
vermont,New England,"Huntington, Vermont",1165960187,GA,647064.0
vermont,New England,"Hyde Park (town), Vermont",1166181591,C,647064.0
vermont,New England,"Ira, Vermont",1166181726,Start,647064.0
vermont,New England,"Irasburg, Vermont",1166181732,GA,647064.0
vermont,New England,"Isle La Motte, Vermont",439885696,Stub,647064.0
vermont,New England,"Jamaica, Vermont",1166181837,C,647064.0
vermont,New England,"Jay, Vermont",1166181912,C,647064.0
vermont,New England,"Jericho, Vermont",1174329379,GA,647064.0
vermont,New England,"Johnson, Vermont",1166182025,C,647064.0
vermont,New England,"Killington, Vermont",1166182395,GA,647064.0
vermont,New England,"Kirby, Vermont",1166182499,C,647064.0
vermont,New England,"Landgrove, Vermont",1166205503,C,647064.0
vermont,New England,"Leicester, Vermont",1166205749,Start,647064.0
vermont,New England,"Lemington, Vermont",1174713328,C,647064.0
vermont,New England,"Lewis, Vermont",1166205853,Start,647064.0
vermont,New England,"Lincoln, Vermont",1177235812,C,647064.0
vermont,New England,"Londonderry, Vermont",1166206253,C,647064.0
vermont,New England,"Lowell, Vermont",1166206405,C,647064.0
vermont,New England,"Ludlow (town), Vermont",1166206474,GA,647064.0
vermont,New England,"Lunenburg, Vermont",1174715129,C,647064.0
vermont,New England,"Lyndon, Vermont",1179690262,GA,647064.0
vermont,New England,"Maidstone, Vermont",1174715467,C,647064.0
vermont,New England,"Manchester, Vermont",1178596588,GA,647064.0
vermont,New England,"Marlboro, Vermont",1166207019,C,647064.0
vermont,New England,"Marshfield, Vermont",1102023756,C,647064.0
vermont,New England,"Mendon, Vermont",1166207496,C,647064.0
vermont,New England,"Middlebury, Vermont",1178250305,GA,647064.0
vermont,New England,"Middlesex, Vermont",1166207721,C,647064.0
vermont,New England,"Middletown Springs, Vermont",1166207738,Start,647064.0
vermont,New England,"Milton, Vermont",1170103051,GA,647064.0
vermont,New England,"Monkton, Vermont",1166208161,C,647064.0
vermont,New England,"Montgomery, Vermont",1166208350,GA,647064.0
vermont,New England,"Moretown, Vermont",1166208542,C,647064.0
vermont,New England,"Morgan, Vermont",1175111749,C,647064.0
vermont,New England,"Morristown, Vermont",1166208609,C,647064.0
vermont,New England,"Mount Holly, Vermont",1166208721,Start,647064.0
vermont,New England,"Mount Tabor, Vermont",1166208766,Start,647064.0
vermont,New England,"New Haven, Vermont",1166209155,C,647064.0
vermont,New England,"Newark, Vermont",1166209365,Start,647064.0
vermont,New England,"Newbury (town), Vermont",1179227190,GA,647064.0
vermont,New England,"Newfane, Vermont",1166209487,C,647064.0
vermont,New England,"Newport (town), Vermont",1166209521,C,647064.0
vermont,New England,"North Hero, Vermont",1166209728,C,647064.0
vermont,New England,"Northfield, Vermont",1166209828,GA,647064.0
vermont,New England,"Norton, Vermont",1174722012,C,647064.0
vermont,New England,"Norwich, Vermont",1175885528,GA,647064.0
vermont,New England,"Orange, Vermont",1170275015,GA,647064.0
vermont,New England,"Orwell, Vermont",1166210695,C,647064.0
vermont,New England,"Panton, Vermont",1166210908,C,647064.0
vermont,New England,"Pawlet, Vermont",1174504142,C,647064.0
vermont,New England,"Peacham, Vermont",1166211061,C,647064.0
vermont,New England,"Peru, Vermont",1169237153,C,647064.0
vermont,New England,"Pittsfield, Vermont",1166229001,C,647064.0
vermont,New England,"Pittsford, Vermont",1166229008,C,647064.0
vermont,New England,"Plainfield, Vermont",1166229039,GA,647064.0
vermont,New England,"Plymouth, Vermont",1166229136,C,647064.0
vermont,New England,"Pomfret, Vermont",1176614067,C,647064.0
vermont,New England,"Poultney, Vermont",146465213,Stub,647064.0
vermont,New England,"Pownal, Vermont",1166229347,C,647064.0
vermont,New England,"Proctor, Vermont",1179232359,C,647064.0
vermont,New England,"Putney, Vermont",1176924415,C,647064.0
vermont,New England,"Randolph, Vermont",1177096288,C,647064.0
vermont,New England,"Reading, Vermont",1166229652,C,647064.0
vermont,New England,"Readsboro, Vermont",1166229656,C,647064.0
vermont,New England,"Richford, Vermont",1166229820,C,647064.0
vermont,New England,"Richmond, Vermont",1166229863,C,647064.0
vermont,New England,"Ripton, Vermont",1178648722,C,647064.0
vermont,New England,"Rochester, Vermont",1145141597,C,647064.0
vermont,New England,"Rockingham, Vermont",1166230117,GA,647064.0
vermont,New England,"Roxbury, Vermont",1166230351,GA,647064.0
vermont,New England,"Royalton, Vermont",1166230372,C,647064.0
vermont,New England,"Rupert, Vermont",1141163803,GA,647064.0
vermont,New England,"Rutland (town), Vermont",1166230529,C,647064.0
vermont,New England,"Ryegate, Vermont",1166230544,C,647064.0
vermont,New England,"Salisbury, Vermont",1166230603,C,647064.0
vermont,New England,"Sandgate, Vermont",1166230668,Start,647064.0
vermont,New England,"Searsburg, Vermont",1166230901,C,647064.0
vermont,New England,"Shaftsbury, Vermont",1170879689,C,647064.0
vermont,New England,"Sharon, Vermont",1166231113,C,647064.0
vermont,New England,"Sheffield, Vermont",1166231151,C,647064.0
vermont,New England,"Shelburne, Vermont",1166231164,C,647064.0
vermont,New England,"Sheldon, Vermont",1166231174,GA,647064.0
vermont,New England,"Shoreham, Vermont",1174806607,C,647064.0
vermont,New England,"Shrewsbury, Vermont",1177472603,C,647064.0
vermont,New England,"Somerset, Vermont",1166231521,Start,647064.0
vermont,New England,"South Hero, Vermont",1174674499,C,647064.0
vermont,New England,"Springfield, Vermont",1179043455,C,647064.0
vermont,New England,"St. Albans (town), Vermont",1166330105,GA,647064.0
vermont,New England,"St. George, Vermont",1166330149,Start,647064.0
vermont,New England,"St. Johnsbury, Vermont",1167995579,GA,647064.0
vermont,New England,"Stamford, Vermont",1172167882,C,647064.0
vermont,New England,"Stannard, Vermont",1166330302,GA,647064.0
vermont,New England,"Starksboro, Vermont",1166330381,C,647064.0
vermont,New England,"Stockbridge, Vermont",1166330508,C,647064.0
vermont,New England,"Stowe, Vermont",1172233077,C,647064.0
vermont,New England,"Strafford, Vermont",1177718383,C,647064.0
vermont,New England,"Stratton, Vermont",1166330663,C,647064.0
vermont,New England,"Sudbury, Vermont",1166330726,Start,647064.0
vermont,New England,"Sunderland, Vermont",1166330870,C,647064.0
vermont,New England,"Sutton, Vermont",1166330942,GA,647064.0
vermont,New England,"Swanton (town), Vermont",1175970216,GA,647064.0
vermont,New England,"Thetford, Vermont",1166331274,C,647064.0
vermont,New England,"Tinmouth, Vermont",1166331403,GA,647064.0
vermont,New England,"Topsham, Vermont",1167995842,C,647064.0
vermont,New England,"Townshend, Vermont",1168927911,C,647064.0
vermont,New England,"Troy, Vermont",1166331680,C,647064.0
vermont,New England,"Tunbridge, Vermont",1083977486,C,647064.0
vermont,New England,"Underhill, Vermont",1166331845,GA,647064.0
vermont,New England,"Vernon, Vermont",1174179387,GA,647064.0
vermont,New England,"Vershire, Vermont",1166332158,C,647064.0
vermont,New England,"Victory, Vermont",1166332184,C,647064.0
vermont,New England,"Waitsfield, Vermont",1166332334,C,647064.0
vermont,New England,"Walden, Vermont",1166332361,C,647064.0
vermont,New England,"Wallingford, Vermont",1166332443,Start,647064.0
vermont,New England,"Waltham, Vermont",1166332502,Start,647064.0
vermont,New England,"Wardsboro, Vermont",1166332553,C,647064.0
vermont,New England,"Warner's Grant, Vermont",1092261525,Start,647064.0
vermont,New England,"Warren, Vermont",1166332612,C,647064.0
vermont,New England,"Warren's Gore, Vermont",1169467430,C,647064.0
vermont,New England,"Washington, Vermont",1166332722,GA,647064.0
vermont,New England,"Waterbury, Vermont",1178156321,C,647064.0
vermont,New England,"Waterford, Vermont",1166332746,C,647064.0
vermont,New England,"Waterville, Vermont",1169198965,C,647064.0
vermont,New England,"Weathersfield, Vermont",1177827159,C,647064.0
vermont,New England,"Wells, Vermont",1177291741,C,647064.0
vermont,New England,"West Fairlee, Vermont",1166333078,C,647064.0
vermont,New England,"West Haven, Vermont",1166333109,Start,647064.0
vermont,New England,"West Rutland, Vermont",1166333180,C,647064.0
vermont,New England,"West Windsor, Vermont",1166333221,C,647064.0
vermont,New England,"Westfield, Vermont",1166333263,C,647064.0
vermont,New England,"Westford, Vermont",1166333273,GA,647064.0
vermont,New England,"Westminster, Vermont",33806720,Stub,647064.0
vermont,New England,"Westmore, Vermont",1166333304,C,647064.0
vermont,New England,"Weston, Vermont",1166333344,C,647064.0
vermont,New England,"Weybridge, Vermont",1166333405,Start,647064.0
vermont,New England,"Wheelock, Vermont",1166333448,C,647064.0
vermont,New England,"Whiting, Vermont",1166333610,Start,647064.0
vermont,New England,"Whitingham, Vermont",1173514767,C,647064.0
vermont,New England,"Williamstown, Vermont",1166333713,C,647064.0
vermont,New England,"Williston, Vermont",1175272555,GA,647064.0
vermont,New England,"Wilmington, Vermont",1166333805,C,647064.0
vermont,New England,"Windham, Vermont",1166333919,C,647064.0
vermont,New England,"Windsor, Vermont",1179233185,C,647064.0
vermont,New England,"Winhall, Vermont",1166334096,C,647064.0
vermont,New England,"Wolcott, Vermont",1166334194,C,647064.0
vermont,New England,"Woodbury, Vermont",1166334261,C,647064.0
vermont,New England,"Woodford, Vermont",1166334265,C,647064.0
vermont,New England,"Woodstock, Vermont",1170649118,B,647064.0
vermont,New England,"Worcester, Vermont",1166334421,C,647064.0
vermont,New England,"Middlebury (village), Vermont",812744025,Stub,647064.0
vermont,New England,"Montpelier, Vermont",1180298849,GA,647064.0
vermont,New England,"Brattleboro (village), Vermont",171039004,Stub,647064.0
vermont,New England,"Windsor (village), Vermont",171039073,Stub,647064.0
vermont,New England,"Bellows Falls (village), Vermont",171008133,Stub,647064.0
vermont,New England,"Woodstock (village), Vermont",1167844145,C,647064.0
vermont,New England,"Rutland (city), Vermont",1179519482,C,647064.0
vermont,New England,"Castleton (village), Vermont",1050605171,Stub,647064.0
vermont,New England,"Bennington (village), Vermont",932208680,Stub,647064.0
vermont,New England,"St. Johnsbury (village), Vermont",646137626,Stub,647064.0
vermont,New England,"Northfield (village), Vermont",1167411562,Start,647064.0
vermont,New England,"Wilmington (village), Vermont",171039307,Stub,647064.0
vermont,New England,"St. Albans (city), Vermont",1178158323,C,647064.0
vermont,New England,"Newport (city), Vermont",1178403216,GA,647064.0
vermont,New England,"Fair Haven (village), Vermont",171039379,Stub,647064.0
vermont,New England,"Cabot (village), Vermont",1050922244,Stub,647064.0
vermont,New England,"North Bennington, Vermont",1167410474,C,647064.0
vermont,New England,"Winooski, Vermont",1165908089,C,647064.0
vermont,New England,"Ludlow (village), Vermont",1167323476,GA,647064.0
vermont,New England,"Springfield (village), Vermont",171039544,Stub,647064.0
vermont,New England,"Plainfield (village), Vermont",171039476,Stub,647064.0
vermont,New England,"Benson (village), Vermont",260004575,Stub,647064.0
vermont,New England,"Barton (village), Vermont",1166534270,GA,647064.0
vermont,New England,"North Troy (village), Vermont",171005410,Stub,647064.0
vermont,New England,"Richford (village), Vermont",171039664,Stub,647064.0
vermont,New England,"Orleans (village), Vermont",170998689,Stub,647064.0
vermont,New England,"Randolph (village), Vermont",171039600,Stub,647064.0
vermont,New England,"Lyndonville (village), Vermont",171005498,Stub,647064.0
vermont,New England,"Waterbury (village), Vermont",1050921103,Stub,647064.0
vermont,New England,"Proctor (village), Vermont",171039918,Stub,647064.0
vermont,New England,"Barre (city), Vermont",1166160183,GA,647064.0
vermont,New England,"Enosburg Falls (village), Vermont",171008212,Stub,647064.0
vermont,New England,"Bristol (village), Vermont",676871046,Stub,647064.0
vermont,New England,"Brandon (village), Vermont",301903137,Stub,647064.0
vermont,New England,"Wells River (village), Vermont",170998760,Stub,647064.0
vermont,New England,"Swanton (village), Vermont",1167680211,C,647064.0
vermont,New England,"Bradford (village), Vermont",418981500,Stub,647064.0
vermont,New England,"Morrisville (village), Vermont",171005548,Stub,647064.0
vermont,New England,"Hardwick (village), Vermont",171039985,Stub,647064.0
vermont,New England,"Readsboro (village), Vermont",646137647,Stub,647064.0
vermont,New England,"Essex Junction (village), Vermont",171008448,Stub,647064.0
vermont,New England,"Johnson (village), Vermont",1167180588,Start,647064.0
vermont,New England,"West Derby (village), Vermont",1155706628,Stub,647064.0
